surface_id,bulk_id,crack_e_ads_o,gemnet_e_ads_o,crack_e_ads_oh,gemnet_e_ads_oh,fork_U_limiting,fork_eta_ORR,fork_limiting_step
mp-1021465_001,mp-1021465,2.431615356445312,1.8743338623046872,0.9339144287109368,0.8635256347656242,0.7860855712890631,0.4439144287109369,1
mp-1021494_10-1,mp-1021494,1.5995688476562495,1.8837485351562495,0.6294558105468742,1.2715456542968742,0.6294558105468742,0.6005441894531258,4
mp-10223_001,mp-10223,2.02675390625,0.9957175292968748,0.9891665039062492,1.2073977050781242,0.7308334960937506,0.4991665039062494,1
mp-1024076_001,mp-1024076,1.9681296386718747,1.4713339843749995,0.9461977539062492,1.2860109863281242,0.7738022460937506,0.4561977539062494,1
mp-10246_001,mp-10246,1.5369925537109372,1.4150595703124995,0.6343386230468742,0.8760836181640617,0.6343386230468742,0.5956613769531258,4
mp-1025159_10-1,mp-1025159,1.4567465820312495,1.4373374023437495,0.5846254882812492,0.5097353515624992,0.5846254882812492,0.6453745117187508,4
mp-1025161_101,mp-1025161,1.2007651367187495,1.6045889892578122,0.5108797607421867,0.3187563476562491,0.5108797607421867,0.7191202392578133,4
mp-1025187_001,mp-1025187,1.3875327148437495,1.2253928222656247,0.5617373046874992,0.2693178710937491,0.5617373046874992,0.6682626953125008,4
mp-1025213_001,mp-1025213,1.4886679687499995,1.3539938964843747,0.6587679443359367,0.4326174316406241,0.6587679443359367,0.5712320556640633,4
mp-1025258_101,mp-1025258,1.4442038574218747,1.3776145019531247,0.5016176757812492,0.6175539550781242,0.5016176757812492,0.7283823242187508,4
mp-1025294_100,mp-1025294,1.5300498046874995,1.6987814941406247,0.6150209960937492,0.8196871337890617,0.6150209960937492,0.6149790039062508,4
mp-1025306_001,mp-1025306,1.4442801513671872,1.7011771240234372,0.6710817871093742,0.6184237060546867,0.6710817871093742,0.5589182128906258,4
mp-1025311_001,mp-1025311,1.375882629394531,1.2830405273437495,0.6571886596679679,0.4386141357421866,0.6571886596679679,0.5728113403320321,4
mp-1025318_11-1,mp-1025318,1.3863120117187495,1.8459982910156247,0.5655520019531242,0.5147402343749992,0.5655520019531242,0.6644479980468758,4
mp-1025324_001,mp-1025324,1.5820212402343747,1.8454947509765625,0.6165773925781242,0.5858309326171867,0.6165773925781242,0.6134226074218758,4
mp-1025329_001,mp-1025329,1.5578055419921872,1.84218359375,0.5889284667968742,0.6196444091796867,0.5889284667968742,0.6410715332031258,4
mp-1025348_001,mp-1025348,1.8347830810546872,2.431783203125,0.8484346923828117,0.8669283447265617,0.8484346923828117,0.3815653076171883,4
mp-1025356_001,mp-1025356,1.3795981445312495,1.3749289550781247,0.6025087890624992,0.4911501464843741,0.6025087890624992,0.6274912109375008,4
mp-1025366_001,mp-1025366,1.5938315429687495,1.7681479492187495,0.6750948486328117,0.5460207519531242,0.6750948486328117,0.5549051513671883,4
mp-1025396_100,mp-1025396,1.8452353515625,1.6262946166992185,0.9974672851562492,1.6174624023437492,0.7225327148437506,0.5074672851562494,1
mp-1025549_100,mp-1025549,1.8385520019531247,1.4902968444824216,1.1080095825195304,1.3546106872558583,0.6119904174804693,0.6180095825195306,1
mp-10264_001,mp-10264,2.1575827636718747,2.1591391601562497,1.1340334472656242,1.3703920898437492,0.5859665527343756,0.6440334472656244,1
mp-10281_110,mp-10281,2.4288229980468747,2.229985717773437,0.9490053710937492,1.8329165039062487,0.7709946289062506,0.4590053710937494,1
mp-1029677_110,mp-1029677,2.1181845703125,2.652974609375,0.5189516601562492,1.2202456054687492,0.5189516601562492,0.7110483398437508,4
mp-1029711_010,mp-1029711,1.9445395507812495,1.3441367187499995,0.9060976562499992,0.1369326171874991,0.8139023437500006,0.4160976562499994,1
mp-1040453_010,mp-1040453,1.9815268554687495,1.5808920898437495,0.5567629394531242,1.0164187011718742,0.5567629394531242,0.6732370605468758,4
mp-10408_001,mp-10408,1.8694205322265625,2.1033835449218747,0.6392061767578117,0.3208773193359366,0.6392061767578117,0.5907938232421883,4
mp-1048662_001,mp-1048662,2.1025595703125,2.2599692382812497,0.7682192382812492,1.5255434570312492,0.7682192382812492,0.4617807617187508,4
mp-10519_100,mp-10519,1.2897238769531247,1.4566245117187495,0.6498415527343742,0.5137026367187492,0.6398823242187506,0.5901176757812494,3
mp-1056438_111,mp-1056438,1.4090476074218747,1.2865805664062495,0.7671663818359367,0.8121798095703117,0.6418812255859381,0.5881187744140619,3
mp-1057086_110,mp-1057086,2.5616049804687497,2.3967490234375,0.8894350585937492,0.7983095703124992,0.8305649414062506,0.3994350585937494,1
mp-1057273_001,mp-1057273,1.2146658935546872,0.8558096923828122,0.6618044433593742,0.2357027587890616,0.5528614501953131,0.6771385498046869,3
mp-105_010,mp-105,1.4292655029296872,1.7212958374023437,0.8529131469726554,0.8065950927734367,0.5763523559570318,0.6536476440429682,3
mp-1061769_001,mp-1061769,1.9287161865234368,0.6786398925781247,0.9256746826171868,-0.4357144775390633,0.7943253173828131,0.4356746826171869,1
mp-10621_10-1,mp-10621,2.199071411132812,1.6392569580078122,0.7105104980468742,0.8242189941406242,0.7105104980468742,0.5194895019531258,4
mp-1063670_010,mp-1063670,2.3263602294921872,2.109250549316406,1.2126467285156242,1.5280916748046869,0.5073532714843756,0.7226467285156244,1
mp-1064497_001,mp-1064497,2.425046447753906,1.5934195556640622,0.7874758300781242,1.1437761840820304,0.7874758300781242,0.4425241699218758,4
mp-10644_100,mp-10644,1.7017951049804685,0.7321066894531247,1.1456453857421869,1.2739412841796869,0.5561497192382816,0.6738502807617184,3
mp-1064952_100,mp-1064952,2.5268759765625,2.7390952148437497,0.7014467773437492,2.152496582031249,0.7014467773437492,0.5285532226562508,4
mp-10654_100,mp-10654,2.2828192749023435,1.8645224609375,1.178581481933593,0.8110277709960929,0.5414185180664068,0.6885814819335931,1
mp-1066078_100,mp-1066078,2.0294089355468747,2.0310416259765622,0.5896761474609367,0.6295931396484367,0.5896761474609367,0.6403238525390633,4
mp-1066274_100,mp-1066274,2.0562033691406247,1.5985770263671872,0.7714235839843742,0.4513399658203116,0.7714235839843742,0.4585764160156258,4
mp-1067627_001,mp-1067627,2.3098807373046872,1.998197082519531,1.087486511230468,1.642936950683593,0.6325134887695318,0.5974865112304681,1
mp-1067758_001,mp-1067758,1.4561667480468747,1.364346984863281,0.8470385131835929,0.5974657592773429,0.6091282348632818,0.6208717651367182,3
mp-1068464_001,mp-1068464,1.9193625488281247,1.82167578125,0.9214174804687492,0.5770876464843742,0.7985825195312506,0.4314174804687494,1
mp-1068510_001,mp-1068510,2.0622763671875,1.4830527343749995,1.1727602539062492,0.8907778320312492,0.5472397460937506,0.6827602539062494,1
mp-1068746_111,mp-1068746,1.3733572998046872,1.5286612548828122,0.6063387451171867,0.2680056152343741,0.6063387451171867,0.6236612548828133,4
mp-1068941_011,mp-1068941,1.8006033935546872,1.1772208251953122,0.6830294189453117,0.2111055908203116,0.6830294189453117,0.5469705810546883,4
mp-1068_100,mp-1068,1.0980124511718747,1.3696799316406247,0.5232546386718742,1.1544497070312492,0.5232546386718742,0.7067453613281258,4
mp-10695_110,mp-10695,2.3696646728515622,2.286382202148437,1.0551149902343742,1.7853701171874992,0.6648850097656256,0.5651149902343744,1
mp-1069706_011,mp-1069706,1.7482962646484372,1.6759238281249995,0.7498476562499992,0.6995852050781242,0.7498476562499992,0.4801523437500008,4
mp-1069771_011,mp-1069771,2.0259604492187497,1.6064047851562495,0.8635103759765617,0.6848146972656242,0.8564896240234381,0.3735103759765619,1
mp-1070356_011,mp-1070356,1.628629211425781,1.5127081909179685,0.5557329711914054,0.4958269653320304,0.5557329711914054,0.6742670288085946,4
mp-1071078_110,mp-1071078,1.5957236328124995,1.8994650878906247,0.8621523437499992,1.1409304199218742,0.7335712890625004,0.49642871093749963,3
mp-1071623_001,mp-1071623,1.7074637451171872,1.3669486083984372,0.5255434570312492,0.3384249267578116,0.5255434570312492,0.7044565429687508,4
mp-1077354_001,mp-1077354,1.6967978515624995,1.5849814453124995,1.1622011718749992,0.5249941406249992,0.5345966796875004,0.6954033203124996,3
mp-1077383_110,mp-1077383,1.8028922119140625,1.5296988525390622,0.7895357666015617,0.8964998779296867,0.7895357666015617,0.4404642333984383,4
mp-1077811_010,mp-1077811,2.089238647460937,2.3473563232421872,0.5625917968749992,0.7116549072265617,0.5625917968749992,0.6674082031250008,4
mp-1077994_001,mp-1077994,1.4582572021484372,1.4065451660156247,0.6863100585937492,0.2659456787109366,0.6863100585937492,0.5436899414062508,4
mp-1078005_001,mp-1078005,2.0019736328125,1.8003439941406247,0.8532717285156242,0.7235415039062492,0.8532717285156242,0.3767282714843758,4
mp-1078049_101,mp-1078049,1.7613120117187495,1.8772025146484368,1.0978853759765617,1.0501864013671869,0.6221146240234381,0.6078853759765619,1
mp-1078079_001,mp-1078079,1.8361105957031247,2.03066015625,0.6826479492187492,0.9102480468749992,0.6826479492187492,0.5473520507812508,4
mp-1078168_101,mp-1078168,1.9813284912109368,1.8706870117187495,1.1792757568359369,0.8260805664062492,0.5407242431640631,0.6892757568359369,1
mp-1078313_001,mp-1078313,1.3757224121093747,1.4260764160156247,0.6932985839843742,0.6065371093749992,0.6824238281250006,0.5475761718749994,3
mp-1078387_111,mp-1078387,1.828267578125,1.3932700195312495,1.1116030273437492,0.6979067382812492,0.6083969726562506,0.6216030273437494,1
mp-1078500_001,mp-1078500,2.2395834960937497,1.9643759765625,1.0751497802734369,1.6801302490234369,0.6448502197265631,0.5851497802734369,1
mp-1078621_100,mp-1078621,2.0650229492187497,1.5056281127929685,1.031547790527343,1.3847734985351554,0.6884522094726568,0.5415477905273431,1
mp-1078696_100,mp-1078696,2.436063293457031,1.9579215087890625,0.9775927124023428,1.0564425048828117,0.7424072875976568,0.48759271240234314,1
mp-1078755_001,mp-1078755,1.4118552246093747,1.3599143066406247,0.6440737304687492,0.3351137695312491,0.6440737304687492,0.5859262695312508,4
mp-1078896_001,mp-1078896,2.5158591308593747,1.9841208496093747,0.9355166015624992,0.6289064941406242,0.7844833984375006,0.4455166015624994,1
mp-1078938_001,mp-1078938,1.6220603027343747,1.7742819824218747,0.7539980468749992,0.7307131347656242,0.7539980468749992,0.4760019531250008,4
mp-1079034_110,mp-1079034,2.3285040893554685,2.123197082519531,0.9241869506835928,1.5152437744140617,0.7958130493164068,0.43418695068359314,1
mp-1079646_101,mp-1079646,2.1115927734375,1.9551901855468747,0.5280764160156242,0.9600374755859368,0.5280764160156242,0.7019235839843758,4
mp-1079754_001,mp-1079754,1.4263815917968747,1.1979880371093747,0.8955080566406242,0.4120485839843741,0.5308735351562506,0.6991264648437494,3
mp-1080231_001,mp-1080231,2.475629333496093,3.06191015625,0.6678545532226554,1.719536071777343,0.6678545532226554,0.5621454467773446,4
mp-1080459_001,mp-1080459,1.6522650756835937,1.540830139160156,0.6406023559570304,0.7770540771484367,0.6406023559570304,0.5893976440429696,4
mp-1080677_11-1,mp-1080677,1.7345709838867185,1.6246695556640622,0.6563341674804679,0.8053515014648429,0.6563341674804679,0.5736658325195321,4
mp-1080771_110,mp-1080771,2.855721954345703,0.8425078430175779,1.1797182617187492,-0.0591313781738289,0.5402817382812506,0.6897182617187494,1
mp-1087486_100,mp-1087486,2.254361633300781,1.8625083007812495,1.0792009887695304,1.3772280273437492,0.6407990112304693,0.5892009887695306,1
mp-1087_100,mp-1087,1.9559989013671872,1.6278586425781247,1.1981508789062492,1.4244387207031242,0.5218491210937506,0.7081508789062494,1
mp-1091375_010,mp-1091375,2.1642661132812497,1.7933859863281247,0.8012239990234367,1.0992434082031242,0.8012239990234367,0.4287760009765633,4
mp-1092293_001,mp-1092293,1.5866446533203122,0.8883872070312497,0.6702120361328117,0.2335360107421866,0.6702120361328117,0.5597879638671883,4
mp-1094107_010,mp-1094107,2.3709921875,1.7267050781249995,0.8724367675781242,1.2089235839843742,0.8475632324218756,0.3824367675781244,1
mp-1094108_100,mp-1094108,2.4718527832031247,1.6963095703124995,0.9857790527343742,0.7408449707031242,0.7342209472656256,0.4957790527343744,1
mp-1095059_100,mp-1095059,2.0481162109375,0.6406989135742185,0.5072710571289054,-0.8341138305664071,0.5072710571289054,0.7227289428710946,4
mp-1095493_100,mp-1095493,1.5530142822265622,1.7076773681640622,1.0424501953124992,1.6160128173828117,0.5105640869140631,0.7194359130859369,3
mp-1095516_010,mp-1095516,1.8008170166015622,1.7861533203124995,0.7560732421874992,0.7648623046874992,0.7560732421874992,0.4739267578125008,4
mp-1095594_001,mp-1095594,2.120091918945312,1.9598746337890625,0.9114534912109368,0.9874422607421868,0.8085465087890631,0.4214534912109369,1
mp-1095603_001,mp-1095603,1.3965048828124995,1.0232138671874995,0.5821840820312492,0.3461000976562491,0.5821840820312492,0.6478159179687508,4
mp-1096802_010,mp-1096802,1.9298911132812495,2.1745810546875,0.9991152343749992,1.7702639160156242,0.7208847656250006,0.5091152343749994,1
mp-1096832_001,mp-1096832,1.9063010253906247,1.4648642578124995,0.5312197265624992,0.3892824707031241,0.5312197265624992,0.6987802734375008,4
mp-10_100,mp-10,1.649075988769531,1.1579337158203122,0.8358614501953117,0.4238970336914054,0.8132145385742193,0.41678546142578066,3
mp-1100335_001,mp-1100335,1.7960257568359372,1.4562277832031247,1.0561678466796869,1.4973604736328117,0.6638321533203131,0.5661678466796869,1
mp-11007_100,mp-11007,1.1267905273437495,1.4461874999999995,0.5005800781249992,1.1680605468749992,0.5005800781249992,0.7294199218750008,4
mp-1100809_011,mp-1100809,2.1415,2.5993247070312497,0.9697878417968742,1.0043642578124992,0.7502121582031256,0.4797878417968744,1
mp-1101145_10-1,mp-1101145,1.5561118164062495,1.7511191406249995,0.6868898925781242,0.5905458984374992,0.6868898925781242,0.5431101074218758,4
mp-1102023_001,mp-1102023,2.136373046875,2.2062583007812497,0.7271730957031242,1.0239565429687492,0.7271730957031242,0.5028269042968758,4
mp-1102174_001,mp-1102174,1.3909354248046872,1.2549796142578122,0.6976320800781242,0.3383791503906241,0.6933033447265631,0.5366966552734369,3
mp-1102324_100,mp-1102324,1.4254660644531247,1.8072409667968747,0.6770937499999992,0.8898928222656242,0.6770937499999992,0.5529062500000008,4
mp-1102382_001,mp-1102382,1.9130911865234368,2.354497436523437,0.9792940673828116,1.1599886474609369,0.7407059326171881,0.4892940673828119,1
mp-1102900_100,mp-1102900,2.2301840820312497,2.442601684570312,0.9788363037109368,1.2545626220703117,0.7411636962890631,0.4888363037109369,1
mp-1102961_001,mp-1102961,3.3882041015625,2.249852661132812,1.1627352294921869,1.5084383544921869,0.5572647705078131,0.6727352294921869,1
mp-1103057_110,mp-1103057,1.4417624511718747,1.4775137939453122,0.7353518066406242,0.5834658203124992,0.7064106445312506,0.5235893554687494,3
mp-1103261_001,mp-1103261,1.3572897949218747,1.1122336425781247,0.7601625976562492,1.2171633300781242,0.5971271972656256,0.6328728027343744,3
mp-1103512_011,mp-1103512,2.3842673339843747,2.0643820800781247,1.1265871582031242,0.7701113281249992,0.5934128417968756,0.6365871582031244,1
mp-1103643_010,mp-1103643,1.4279074707031247,1.4447531738281247,0.8101503906249992,1.0692751464843742,0.6177570800781256,0.6122429199218744,3
mp-1103729_001,mp-1103729,1.6816000976562495,1.4897208251953122,1.1186678466796869,0.9326479492187492,0.5629322509765626,0.6670677490234374,3
mp-1104010_010,mp-1104010,1.995633605957031,1.1835227050781247,0.9102785644531242,0.991722351074218,0.8097214355468756,0.4202785644531244,1
mp-1104062_011,mp-1104062,1.9928488769531247,1.4988303222656247,1.1203310546874992,1.1979677734374992,0.5996689453125006,0.6303310546874994,1
mp-1104167_011,mp-1104167,1.5730490722656247,1.2130332031249995,0.9667055664062492,1.4403994140624992,0.6063435058593756,0.6236564941406244,3
mp-1104378_011,mp-1104378,1.8055014648437495,1.1482749023437495,1.0027163085937492,1.1071474609374992,0.7172836914062506,0.5127163085937494,1
mp-1104926_10-1,mp-1104926,2.2614645996093747,1.5491232910156247,1.0787050781249992,1.2540895996093742,0.6412949218750006,0.5887050781249994,1
mp-1105134_110,mp-1105134,1.4343466796874995,1.8835654296875,0.6904604492187492,0.7167666015624992,0.6904604492187492,0.5395395507812508,4
mp-1105647_110,mp-1105647,1.8535208740234368,1.4455313720703122,0.9242098388671868,0.2577822265624991,0.7957901611328131,0.4342098388671869,1
mp-1105715_001,mp-1105715,2.3362937011718747,2.0050559082031247,0.9579775390624992,0.6094362792968742,0.7620224609375006,0.4679775390624994,1
mp-1110880_100,mp-1110880,2.79530859375,3.1693854370117185,0.5689318237304679,1.318077331542968,0.5689318237304679,0.6610681762695321,4
mp-1111374_100,mp-1111374,2.7179312744140622,2.9789443054199216,0.5488359985351554,1.3317530212402335,0.5488359985351554,0.6811640014648446,4
mp-1112173_100,mp-1112173,2.695195678710937,1.6980719604492185,0.6318361816406242,0.5846865234374992,0.6318361816406242,0.5981638183593758,4
mp-1112961_100,mp-1112961,2.671964172363281,3.0010123291015622,1.0162432250976554,1.2151186523437492,0.7037567749023443,0.5262432250976556,1
mp-1114664_100,mp-1114664,2.5471930541992185,2.9908576049804685,0.8552477416992179,1.2312777099609369,0.8552477416992179,0.37475225830078207,4
mp-1120728_001,mp-1120728,2.840428833007812,2.180882934570312,1.2034914550781242,2.251922851562499,0.5165085449218756,0.7134914550781244,1
mp-1120763_100,mp-1120763,1.8071417846679685,1.2041487731933591,0.9520800170898428,1.1042826232910148,0.7679199829101568,0.46208001708984314,1
mp-1120779_101,mp-1120779,2.2500510253906247,2.0552878417968747,1.0692751464843742,1.0479738769531242,0.6507248535156256,0.5792751464843744,1
mp-1123_110,mp-1123,1.8445029296875,1.9124388732910156,1.1686403808593742,1.547313934326171,0.5513596191406256,0.6786403808593744,1
mp-11327_111,mp-11327,2.143208984375,1.6423468627929685,0.8276217041015617,0.8433153686523429,0.8276217041015617,0.4023782958984383,4
mp-1135_001,mp-1135,1.7251181640624995,1.4663291015624995,0.7180178222656242,0.6721499023437492,0.7180178222656242,0.5119821777343758,4
mp-1147746_001,mp-1147746,1.5654196777343747,1.3418173828124995,0.9217226562499992,1.6295473632812492,0.6436970214843756,0.5863029785156244,3
mp-1147769_101,mp-1147769,1.4516501464843747,1.6447653808593747,0.5696871337890617,0.7521669921874992,0.5696871337890617,0.6603128662109383,4
mp-11621_111,mp-11621,1.7058768310546872,1.721707824707031,0.5562593994140617,0.3966524658203116,0.5562593994140617,0.6737406005859383,4
mp-11694_001,mp-11694,2.2018332519531247,1.99745703125,1.1439211425781242,1.2198793945312492,0.5760788574218756,0.6539211425781244,1
mp-11703_110,mp-11703,1.9618277587890625,1.5949454345703122,0.7934725341796867,0.9555208740234368,0.7934725341796867,0.4365274658203133,4
mp-1173043_100,mp-1173043,2.1033530273437497,1.4028525390624995,0.8251955566406242,0.8360903320312492,0.8251955566406242,0.4048044433593758,4
mp-1173060_100,mp-1173060,1.8009543457031247,1.6260275878906247,0.5534517822265617,0.1246340332031241,0.5534517822265617,0.6765482177734383,4
mp-1178763_001,mp-1178763,1.8274588623046872,2.0020194091796872,1.1697695312499992,1.4445345458984369,0.5502304687500006,0.6797695312499994,1
mp-1178932_101,mp-1178932,1.9014792480468747,1.4547019042968747,0.8675310668945304,0.4875643310546866,0.8524689331054693,0.37753106689453064,1
mp-1178952_100,mp-1178952,1.9341177978515625,1.824918273925781,1.172722106933593,0.8957445678710929,0.5472778930664068,0.6827221069335931,1
mp-1179336_001,mp-1179336,2.202291015625,1.6077399291992185,0.8776247558593742,0.9175188598632804,0.8423752441406256,0.3876247558593744,1
mp-1179605_011,mp-1179605,1.4496512451171872,1.5110068359374995,0.5932467041015617,0.5528566894531242,0.5932467041015617,0.6367532958984383,4
mp-1180659_110,mp-1180659,1.8165793457031247,1.2165045776367185,0.9246981201171868,1.1256716308593742,0.7953018798828131,0.4346981201171869,1
mp-1182950_10-1,mp-1182950,2.42226171875,1.8068747558593747,1.1149904785156242,1.2862856445312492,0.6050095214843756,0.6249904785156244,1
mp-1183005_001,mp-1183005,3.4624838867187497,2.9773078002929685,1.1286928710937492,1.564323669433593,0.5913071289062506,0.6386928710937494,1
mp-1183137_111,mp-1183137,2.192655090332031,2.156980041503906,0.7226107177734367,0.6506807861328117,0.7226107177734367,0.5073892822265633,4
mp-1183166_110,mp-1183166,1.7937979736328122,1.7317862548828122,0.8251040039062492,0.6075747070312492,0.8251040039062492,0.4048959960937508,4
mp-1183167_110,mp-1183167,2.200337890625,2.2932639160156247,1.0120852050781242,1.0917208251953117,0.7079147949218756,0.5220852050781244,1
mp-1183205_001,mp-1183205,2.2487998046875,2.318608764648437,0.7722475585937492,0.8115084228515617,0.7722475585937492,0.4577524414062508,4
mp-1183206_100,mp-1183206,2.0496268310546872,2.1923422851562497,0.7122652587890617,0.8568117675781242,0.7122652587890617,0.5177347412109383,4
mp-1183214_111,mp-1183214,2.165181640625,2.0339713134765622,0.5178530273437492,0.5779268798828117,0.5178530273437492,0.7121469726562508,4
mp-1183222_001,mp-1183222,2.5123419799804685,2.485684875488281,0.8757479248046867,0.9401705322265616,0.8442520751953131,0.3857479248046869,1
mp-1183224_111,mp-1183224,2.0424094238281247,2.0489401855468747,0.9828646240234368,0.9316408691406242,0.7371353759765631,0.4928646240234369,1
mp-1183442_110,mp-1183442,1.7803854980468747,1.834203247070312,0.9484560546874992,0.6718905029296867,0.7715439453125006,0.4584560546874994,1
mp-1183627_111,mp-1183627,1.750516418457031,1.6901907958984372,0.5211565551757804,0.4861452636718741,0.5211565551757804,0.7088434448242196,4
mp-1183633_110,mp-1183633,1.7341055908203122,2.1254019775390622,0.7348024902343742,0.7972414550781242,0.7348024902343742,0.4951975097656258,4
mp-1183634_110,mp-1183634,1.744992736816406,1.7036643066406247,0.5661699829101554,0.4990236816406241,0.5661699829101554,0.6638300170898446,4
mp-1183640_110,mp-1183640,1.6976370849609372,1.8206687011718747,0.6447603759765617,0.7312777099609367,0.6447603759765617,0.5852396240234383,4
mp-1183655_111,mp-1183655,1.5309500732421872,1.6156821289062495,0.6461794433593742,0.6597292480468742,0.6461794433593742,0.5838205566406258,4
mp-1183931_110,mp-1183931,1.4295706787109372,1.6977896728515622,0.5197145996093742,0.4660189208984366,0.5197145996093742,0.7102854003906258,4
mp-1183955_110,mp-1183955,1.7659506835937495,1.6009726562499995,0.7941591796874992,0.7415163574218742,0.7941591796874992,0.4358408203125008,4
mp-1184018_111,mp-1184018,1.7550101318359372,2.0952811279296872,0.6700289306640617,0.9274752197265616,0.6700289306640617,0.5599710693359383,4
mp-1184254_110,mp-1184254,1.2379660644531247,1.1427512207031247,0.5261843261718742,0.4103701171874991,0.5261843261718742,0.7038156738281258,4
mp-1184658_111,mp-1184658,1.6087546386718747,1.7538962402343747,0.6557467041015617,0.9255373535156242,0.6557467041015617,0.5742532958984383,4
mp-1184870_110,mp-1184870,1.7000937499999995,1.7667136230468747,0.6293642578124992,0.6162874755859367,0.6293642578124992,0.6006357421875008,4
mp-1186069_100,mp-1186069,1.9346976318359368,1.9445395507812495,0.5340120849609367,0.1477663574218741,0.5340120849609367,0.6959879150390633,4
mp-1186427_001,mp-1186427,1.4499564208984372,1.2768912353515622,0.8451235351562492,0.8285982666015617,0.6048328857421881,0.6251671142578119,3
mp-1186444_001,mp-1186444,1.050687316894531,0.8800406494140622,0.5204317626953117,0.2501299438476554,0.5204317626953117,0.7095682373046883,4
mp-1186928_111,mp-1186928,1.6452689208984372,1.6540732421874995,0.7743227539062492,0.6330416259765617,0.7743227539062492,0.4556772460937508,4
mp-1186930_001,mp-1186930,1.6201376953124995,1.7801718749999995,0.7932436523437492,0.8872072753906242,0.7932436523437492,0.4367563476562508,4
mp-11870_111,mp-11870,1.4401297607421872,1.6643271484374995,0.8472292480468742,0.5043795166015617,0.5929005126953131,0.6370994873046869,3
mp-1187486_111,mp-1187486,1.1717047729492185,0.9355521240234372,0.6072619018554679,0.2962496337890616,0.5644428710937506,0.6655571289062494,3
mp-1187920_110,mp-1187920,1.1978964843749995,0.9851584472656248,0.5905458984374992,0.2717592773437491,0.5905458984374992,0.6394541015625008,4
mp-1187939_110,mp-1187939,1.0818076171874995,1.1451926269531247,0.5553896484374992,0.4266970214843741,0.5264179687500004,0.7035820312499996,3
mp-1188089_001,mp-1188089,1.811421875,2.0752158203125,0.8580629882812492,0.5281069335937492,0.8580629882812492,0.3719370117187508,4
mp-1189265_100,mp-1189265,2.917363647460937,3.1684165039062497,1.1273806152343742,2.202606445312499,0.5926193847656256,0.6373806152343744,1
mp-1189516_001,mp-1189516,3.608144287109375,3.377583984375,1.1801455078124992,2.313293701171874,0.5398544921875006,0.6901455078124994,1
mp-1189572_001,mp-1189572,1.9922232666015625,1.8552908935546872,1.2140505371093742,1.7858278808593742,0.5059494628906256,0.7240505371093744,1
mp-1189633_001,mp-1189633,2.02870703125,1.8483023681640625,1.1549074707031242,1.2913515624999992,0.5650925292968756,0.6649074707031244,1
mp-1190981_001,mp-1190981,1.6676688232421872,1.0902152099609372,1.0924379882812492,0.9721682128906242,0.5752308349609381,0.6547691650390619,3
mp-1190_110,mp-1190,2.3583121337890622,2.241574768066406,1.0999224243164054,1.5102388916015617,0.6200775756835943,0.6099224243164056,1
mp-1191026_001,mp-1191026,2.088765625,1.2269492187499995,0.6863100585937492,0.1604921874999991,0.6863100585937492,0.5436899414062508,4
mp-1191223_001,mp-1191223,1.9170126953125,1.5965476074218747,0.7276308593749992,1.0334169921874992,0.7276308593749992,0.5023691406250008,4
mp-1191613_010,mp-1191613,1.8218894042968747,1.952489379882812,1.1430208740234369,1.7298891601562492,0.5769791259765631,0.6530208740234369,1
mp-1191663_010,mp-1191663,1.9507193603515625,1.5808157958984372,0.9244997558593742,0.5826571044921867,0.7955002441406256,0.4344997558593744,1
mp-1192397_110,mp-1192397,2.2190299072265622,1.3985800781249995,0.9121859130859368,1.1870119628906242,0.8078140869140631,0.4221859130859369,1
mp-1192816_100,mp-1192816,1.8302054443359368,1.2999396362304685,0.5506746826171867,0.8858034667968742,0.5506746826171867,0.6793253173828133,4
mp-1193111_100,mp-1193111,1.3640341796874995,0.8655219116210935,0.6534731445312492,0.7393343505859367,0.6534731445312492,0.5765268554687508,4
mp-1193319_100,mp-1193319,2.12929296875,1.4478964843749995,0.6766893920898429,0.9296419677734368,0.6766893920898429,0.5533106079101571,4
mp-1193337_111,mp-1193337,2.1734213867187497,1.9346518554687495,0.9331667480468742,1.4309999999999992,0.7868332519531256,0.4431667480468744,1
mp-1194266_100,mp-1194266,1.913846496582031,1.4453787841796872,0.6221239624023429,0.9118807373046868,0.6221239624023429,0.6078760375976571,4
mp-1194_101,mp-1194,1.3599600830078122,1.4723410644531247,0.5501558837890617,0.4752657470703116,0.5501558837890617,0.6798441162109383,4
mp-1195769_001,mp-1195769,1.7022604980468747,1.3603110351562495,1.0058901367187492,1.5951845703124992,0.6963703613281256,0.5336296386718744,3
mp-1196396_100,mp-1196396,1.8855795898437495,1.3423972167968747,0.7083132324218742,0.7693789062499992,0.7083132324218742,0.5216867675781258,4
mp-1197539_001,mp-1197539,1.7325568237304685,1.5171866455078122,0.6308519897460929,1.1195528564453117,0.6308519897460929,0.5991480102539071,4
mp-1198114_001,mp-1198114,2.0136008300781247,1.9021811523437495,0.6958010253906242,0.8857729492187492,0.6958010253906242,0.5341989746093758,4
mp-11_001,mp-11,1.8005576171874995,0.9516196289062496,0.9485018310546868,0.6399843749999992,0.7714981689453131,0.4585018310546869,1
mp-1201774_001,mp-1201774,1.7321677246093747,1.7758231201171872,0.7998354492187492,1.1622774658203117,0.7998354492187492,0.4301645507812508,4
mp-1202105_001,mp-1202105,1.6316733398437495,1.3595709838867185,0.5578157958984367,1.3026278076171869,0.5578157958984367,0.6721842041015633,4
